"Address","lon","lat","nr_5km","dist_1","area_voronoi","eventDate"
"26-28 Georges River Rd (Cnr Carvers Rd), Oyster Bay NSW 2225",151.0871717,-34.0015426,38,2256.69587912878,6098844.22156334,"2016-6-1"
"198 Harbord Rd (Cnr Winbourne Rd), Brookvale NSW 2100",151.2794631,-33.7633387,20,350.506122276457,923209.66300267,"2016-6-1"
"297-299 Bunnerong Road, Pagewood NSW 2035",151.228436,-33.9407211,34,1069.01149763805,3139929.43765616,"2016-6-1"
"1 Macquarie Place Haywards Bay, Yallah NSW 2530",150.7856005,-34.5412481,13,1193.86836546051,23305056.346684,"2016-6-1"
"484 Sunnyholt Road, Parklea NSW 2768",150.9218113,-33.7292969,25,1689.50424607465,5397099.49809751,"2016-6-1"
"179-181 Mona Vale Rd, St Ives NSW 2075",151.1575445,-33.731211,16,64.148438097596,2847275.05670002,"2016-6-1"
"2 Avalon Pde (Cnr Barrenjoey Rd), Avalon Beach NSW 2107",151.3303132,-33.6364215,7,978.277829134453,5517760.14192867,"2016-6-1"
"274-276 Grand Parade (Cnr Ramsgate Rd), Ramsgate NSW 2217",151.1472801,-33.9853676,35,654.764997609345,10892525.8440992,"2016-6-1"
"955 Pacific Highway (Cnr Yallambee Rd), Berowra NSW 2081",151.1476108,-33.6281779,5,162.926365962714,19974911.3549893,"2016-6-1"
"279-287 Princes Highway, Bulli NSW 2516",150.9120882,-34.3365111,12,145.754643595777,3001339.79126692,"2016-6-1"
"26-30 King Street, Warrawong NSW 2502",150.8869322,-34.482786,17,109.856732999259,1987552.29037166,"2016-6-1"
"19 Davies Road, Padstow NSW 2211",151.0376922,-33.9484809,44,147.956473383785,492629.997374833,"2016-6-1"
"959-961 Anzac Pde, Maroubra NSW 2035",151.2407728,-33.9499291,30,778.435560021182,NA,"2016-6-1"
"295 Woodville Rd, Guildford NSW 2161",150.9969202,-33.8507323,60,285.199713297961,683559.256096646,"2016-6-1"
"218 John St (Cnr Cumberland Hwy), Cabramatta NSW 2166",150.92207,-33.8934002,55,576.799779600277,768024.89246995,"2016-6-1"
"88-90 Great Western Highway, Colyton NSW 2760",150.7953305,-33.7754732,21,2103.52385576286,8954971.02570641,"2016-6-1"
"18 Parramatta Road, Lidcombe NSW 2141",151.0592478,-33.853927,43,947.695338731068,2492975.92286164,"2016-6-1"
"124-126 Johnston Street, Annandale NSW 2038",151.1706799,-33.8808348,58,1026.24254757773,2443756.43244147,"2016-6-1"
"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",151.1147333,-33.8699789,57,910.576308967454,2340781.61274552,"2016-6-1"
"9 Albert Rd, Strathfield NSW 2135",151.0924193,-33.8706519,49,714.708482853161,1760298.92855737,"2016-6-1"
"396-404 Forest Road, Hurstville NSW 2220",151.0990431,-33.9648828,59,843.032705895756,2284938.4106658,"2016-6-1"
"884-888 Hume Hwy (Cnr Strickland St), Bass Hill NSW 2197",150.9974773,-33.8995507,52,223.344126557506,383516.507565022,"2016-6-1"
"1032-1036 Victoria Rd, West Ryde NSW 2114",151.0852027,-33.8074717,38,166.707895275641,2099556.23452342,"2016-6-1"
"112 Rookwood (Cnr Brunker) Rds, Yagoona NSW 2199",151.0370842,-33.8985197,60,84.8728737209527,472197.690167282,"2016-6-1"
"311 Great Western Highway, Lawson NSW 2783",150.4260376,-33.7219274,2,2407.81725858664,186350611.694918,"2016-6-1"
"194-206 Pacific Hwy, Hornsby NSW 2077",151.0991475,-33.7071996,19,485.286413773977,1647199.00342607,"2016-6-1"
"1355 Princess Hwy (Cnr Oliver Rd), Heathcote NSW 2233",151.0070655,-34.0877903,5,74.9415702011553,983476.137744904,"2016-6-1"
"867-869 South Dowling Street, Waterloo NSW 2017",151.2143868,-33.9018561,57,569.608070715518,1107286.44306554,"2016-6-1"
"199-203 Kissing Point Rd (Cnr Kirby St), Dundas NSW 2117",151.0470064,-33.7986945,42,585.1933360718,1241115.94742441,"2016-6-1"
"338-340 Hume Highway, Liverpool NSW 2170",150.9176754,-33.9314498,39,386.353646530876,1134066.01408839,"2016-6-1"
"247 Banks Drive (Cnr Mamre Rd), St Clair NSW 2759",150.7715784,-33.7882833,13,772.903887695924,28492339.9411702,"2016-6-1"
"387-427 Wattle (Cnr Kelly St), Ultimo NSW 2007",151.1967537,-33.8814237,50,822.05764760624,3710325.51235485,"2016-6-1"
"562-572 Botany Rd, Alexandria NSW 2015",151.200079,-33.9157746,55,773.313483438081,1623503.51778865,"2016-6-1"
"877-879 Pacific Hwy, Chatswood NSW 2067",151.1804716,-33.7917168,36,1330.63068201433,2348491.76872885,"2016-6-1"
"74 Roberts Road, Greenacre NSW 2190",151.0664131,-33.8923237,62,225.965581320613,500928.356882453,"2016-6-1"
"470 Princes Hwy (Cnr The Boulevarde), Gymea NSW 2232",151.0831807,-34.0278268,20,263.20918049332,704593.68998003,"2016-6-1"
"100 Briens Road, Northmead NSW 2152",150.9895831,-33.795989,46,1042.37478975642,3156992.08212197,"2016-6-1"
"4 Ryde Rd, Hunters Hill NSW 2110",151.1416883,-33.831792,40,1081.25491344343,2526312.33189404,"2016-6-1"
"Merrylands Road & Braeside St, Greystanes NSW 2145",150.9663485,-33.8315303,58,335.951755727499,1578827.80600262,"2016-6-1"
"99 Parraweena Rd (Cnr Taren Point Rd), Miranda NSW 2228",151.1200922,-34.0262979,24,649.303308864805,893855.09399353,"2016-6-1"
"275 Lane Cove Rd, North Ryde NSW 2113",151.1171154,-33.7955339,34,439.474138697892,538745.761561781,"2016-6-1"
"39- 51 Victoria Rd, Drummoyne NSW 2047",151.1589382,-33.8560441,43,46.556202823691,1147830.78227443,"2016-6-1"
"293 Camden Valley Hwy (Cnr Grahams Hill Rd), Narellan NSW 2567",150.7326882,-34.0411702,12,176.833679068105,2569469.35962081,"2016-6-1"
"611 Great Western Hwy (Cnr Brabham Drv), Eastern Creek NSW 2766",150.8707665,-33.7930643,22,1409.30294516022,4674284.21044335,"2016-6-1"
"37 Elizabeth St (Cnr Victoria St), Wetherill Park NSW 2164",150.8995603,-33.8458699,24,440.874874072619,4264437.75707047,"2016-6-1"
"120-138 Birrell Street, Bondi Junction NSW 2022",151.248617,-33.8955829,41,637.789987033857,680351.728429228,"2016-6-1"
"244 Hawkesbury Valley Way, Clarendon NSW 2756",150.7890621,-33.6085177,10,2179.26611741159,12508838.7222075,"2016-6-1"
"102-108 Taren Point Road, Taren Point NSW 2229",151.1219985,-34.0202308,31,46.6748476047781,4738477.88518357,"2016-6-1"
"Cowpasture Rd & Green Valley, Green Valley NSW 2168",150.8588,-33.8919066,23,275.052105583915,8556476.15526378,"2016-6-1"
"650-652 Hoxton Park Rd, Hoxton Park NSW 2171",150.8489548,-33.9253198,20,72.5272957183426,540425.62458849,"2016-6-1"
"308-310 Parramatta Road, Stanmore NSW 2048",151.1643351,-33.8884242,64,547.113323743438,1053007.83055219,"2016-6-1"
"252 Princes Highway, Albion Park NSW 2527",150.8022336,-34.5676634,13,102.887980164441,7353624.40540063,"2016-6-1"
"1389 Camden Valley Way, Leppington NSW 2179",150.8128577,-33.9707082,8,537.1327651473,15219768.4184234,"2016-6-1"
"132-136 Sunnyholt Road, Blacktown NSW 2148",150.9146184,-33.7538806,36,72.4510869335082,925933.831754088,"2016-6-1"
"54 Alison Road, Randwick NSW 2031",151.2341611,-33.9080734,49,261.251953750658,381871.141314149,"2016-6-1"
"115 Heathcote Rd, Wattle Grove NSW 2173",150.9472453,-33.9466181,24,1165.76959471211,22920499.8859479,"2016-6-1"
"1181 The Horsley Drive, Wetherill Park NSW 2164",150.9010633,-33.8496416,30,440.874874072619,2421333.87149727,"2016-6-1"
"665-671 Warringah Rd (Cnr Cook St), Forestville NSW 2087",151.2186119,-33.7603227,18,393.348196912387,6085008.41567564,"2016-6-1"
"241 Waterworth Drive, Mount Annan NSW 2567",150.7602696,-34.0494309,14,292.127953164401,8856962.65759575,"2016-6-1"
"746-752 Richmond Road, Berkshire Park NSW 2765",150.7997035,-33.6645868,5,247.041789041443,11582919.3137718,"2016-6-1"
"61-63 Cowper Wharf Rd (Cnr Dowling St), Woolloomooloo NSW 2011",151.2213098,-33.8696027,40,1221.04688819116,6723805.76921511,"2016-6-1"
"130 Cormorant Rd (Po Box 222), Kooragang NSW 2304",151.7634837,-32.8825364,20,1980.18859768447,44259143.8699853,"2016-6-1"
"73 Pembroke Rd (Cnr Durham St), Minto NSW 2566",150.8502626,-34.0230315,20,968.282372882459,3401910.65981808,"2016-6-1"
"386 Pennant Hills Rd, Pennant Hills NSW 2120",151.0680594,-33.7392914,21,521.822383879387,3066165.60997081,"2016-6-1"
"137-141 Kingsgrove Road, Kingsgrove NSW 2208",151.0990859,-33.9327847,73,771.994035071147,1276994.93973929,"2016-6-1"
"227 Military Rd, Cremorne NSW 2090",151.226498,-33.8303101,16,483.91027753977,782690.968295336,"2016-6-1"
"832 Bringelly Road, Rossmore NSW 2557",150.7701315,-33.9454067,4,4804.85706599917,58324208.9393982,"2016-6-1"
"21 Ryde Rd, Pymble NSW 2073",151.1439048,-33.7519745,20,1812.83286950023,5102012.56478024,"2016-6-1"
"294 Princess Hwy, Carss Park NSW 2221",151.11782,-33.9820023,49,205.076741772169,621528.457783073,"2016-6-1"
"678 The Horsley Drv (Cnr Cumberland Hwy), Smithfield NSW 2164",150.9400217,-33.8537341,55,368.201071511607,548240.231614828,"2016-6-1"
"38-46 Victoria Rd, Drummoyne NSW 2047",151.1593072,-33.8557588,43,46.556202823691,1351203.60606301,"2016-6-1"
"269-275 Princes Highway, Corrimal NSW 2518",150.8963512,-34.3751906,20,47.6882936431145,358983.39008975,"2016-6-1"
"93-99 Argyle Street, Picton NSW 2571",150.6115448,-34.1685559,3,2242.89314211624,66478950.4398465,"2016-6-1"
"575-581 Great Western Highway, Faulconbridge NSW 2776",150.5374614,-33.6941786,4,966.111028915557,131515112.607309,"2016-6-1"
"277-281 Princes Highway, Carlton NSW 2218",151.1272728,-33.9748579,46,101.653298009247,500157.920516821,"2016-6-1"
"835 King Georges Road, South Hurstville NSW 2221",151.1054985,-33.9785931,52,130.571005449554,553313.537632346,"2016-6-1"
"630-634 Liverpool Road, Strathfield South NSW 2136",151.0711346,-33.88688,60,254.412195843626,1902532.89063314,"2016-6-1"
"152-158 Princes Hwy, Dapto NSW 2530",150.7923242,-34.4961776,5,599.100468094766,121105057.881008,"2016-6-1"
"88 Victoria Rd (Cnr Buller St), Parramatta NSW 2150",151.0153888,-33.8087395,48,996.603549902219,2202483.52904621,"2016-6-1"
"616-626 Willoughby Rd (Cnr Penkivil St), Willoughby NSW 2068",151.1989154,-33.8058962,32,474.610425361487,2010151.09759393,"2016-6-1"
"2-6 General Holmes Drive, Brighton-Le-Sands NSW 2216",151.1575677,-33.9579238,44,467.018708688329,4630268.48282182,"2016-6-1"
"48-56 Gardeners Road, Kingsford NSW 2032",151.2257041,-33.9250188,49,607.189368185561,1801716.20607433,"2016-6-1"
"100 Princes Hwy Cnr Browns Rd, South Nowra NSW 2541",150.6029515,-34.9051689,8,1167.55090031537,13670101.9825535,"2016-6-1"
"427 Bungarribee Road, Doonside NSW 2767",150.8762699,-33.7729236,32,1029.06523358129,3029780.2611851,"2016-6-1"
"398 Merrylands Rd (Cnr Fowler Rd), Merrylands NSW 2160",150.9775544,-33.8342601,54,715.900994187553,1409052.42623055,"2016-6-1"
"111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082",151.1416419,-33.6155463,5,30.1759966894111,50024412.145736,"2016-6-1"
"9-11 Roberts Road, Greenacre NSW 2190",151.0667049,-33.8943463,66,225.965581320613,488926.454005569,"2016-6-1"
"369-371 Pennant Hills Rd, Pennant Hills NSW 2120",151.073646,-33.7387005,22,521.822383879387,4081911.15279174,"2016-6-1"
"139 Great Western Highway (Corner Layton Avenue), Blaxland NSW 2774",150.6098266,-33.7441113,8,151.62187651131,28093062.9862304,"2016-6-1"
"157 Penshurst street, Willoughby NSW 2068",151.1981429,-33.7980338,37,512.210149393522,1816863.05771798,"2016-6-1"
"43 Panmure Rd (Cnr Windsor Road), Rouse Hill NSW 2155",150.9163622,-33.6828426,10,2141.36434231088,18630293.0272732,"2016-6-1"
"Mulgoa Road & Wolseley Road, Jamisontown NSW 2750",150.6543287,-33.806537,4,2282.78191719685,30039303.3492093,"2016-6-1"
"96 Wicks Road, North Ryde NSW 2113",151.1267945,-33.794141,37,512.087386631357,599010.739935786,"2016-6-1"
"612 Forest Road, Penshurst NSW 2222",151.0792275,-33.961504,58,942.455633057577,1432854.25256822,"2016-6-1"
"22 Stanmore Road (Corner Fotheringham Street), Enmore NSW 2042",151.1698906,-33.8992721,68,600.902435595484,745161.941693425,"2016-6-1"
"231-235 Great North Road, Five Dock NSW 2046",151.1300026,-33.8648839,54,591.188230853797,2915887.20141554,"2016-6-1"
"12 Hawkesbury Valley Way, Windsor NSW 2756",150.8122158,-33.6117931,8,1235.12185190534,7801219.75249834,"2016-6-1"
"286-288 Pennant Hills Rd (Cnr Adderton Rd), Carlingford NSW 2118",151.0435789,-33.7848985,30,290.320320787484,1060401.53490705,"2016-6-1"
"118 Coxs Road, North Ryde NSW 2113",151.1303335,-33.8014883,40,878.379608053509,3668824.57236296,"2016-6-1"
"Weakleys Dr Cnr Balook Dr, Beresfield North NSW 2322",151.6340839,-32.8027696,10,839.939048869821,1489034.96674091,"2016-6-1"
"2-4 Kippax St, Greystanes NSW 2145",150.9379245,-33.8279127,38,1646.85362429426,6552475.37578395,"2016-6-1"
"450 Great Western Hw, Faulconbridge NSW 2776",150.5478807,-33.6942982,5,966.111028915557,26562285.4725136,"2016-6-1"
"2140 The Northern Rd, Luddenham NSW 2745",150.6934291,-33.8834438,2,1084.30887548072,59191089.7099898,"2016-6-1"
"162 Maitland Rd, Sandgate NSW 2304",151.7061704,-32.8650429,19,1053.78525057443,9659236.27129841,"2016-6-1"
"97-99 Wattle Road, Jannali NSW 2226",151.0674171,-34.0167138,18,1649.8714669751,7051286.36981055,"2016-6-1"
"65 Kenyons Road, Merrylands West NSW 2160",150.968495,-33.8367807,59,470.213962023409,684491.083930969,"2016-6-1"
"126 Chapel Rd South, Bankstown NSW 2200",151.0298158,-33.9278698,62,1057.36743167376,2331143.82179365,"2016-6-1"
"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",151.2239719,-33.9072534,51,348.569540730867,876659.021039099,"2016-6-1"
"238 Pacific Highway, Lindfield NSW 2070",151.1690654,-33.7788867,33,1253.55186267589,3978994.5786556,"2016-6-1"
"44 Hume Highway & Knight Street, Lansvale South NSW 2166",150.9643816,-33.8929219,58,347.026821750577,1839710.6105239,"2016-6-1"
"138-142 Princes Highway, ALBION PARK RAIL NSW 2527",150.7935812,-34.5589879,13,311.429597806057,1150907.21893182,"2016-6-1"
"102 Heathcote Road, Moorebank NSW 2170",150.9396459,-33.9382311,28,435.832670228933,1540363.05955331,"2016-6-1"
"735 George Street, Bligh Park NSW 2756",150.7838938,-33.6364679,11,248.313836561424,7162639.86419392,"2016-6-1"
"494 Pacific Hwy, Killara NSW 2071",151.1605034,-33.7701345,33,69.8708145441056,3409706.94511383,"2016-6-1"
"534 Guildford Road West (Corner Fowler Road), Guildford West NSW 2161",150.9722054,-33.8514558,63,1027.75332119778,2576663.01267201,"2016-6-1"
"307-311 Barrenjoey Road (Corner Seaview Avenue), Newport NSW 2106",151.3181679,-33.6564017,8,207.838313527059,10721444.5403602,"2016-6-1"
"162A Spit Road (Corner Mitchell Road), Mosman NSW 2088",151.2434109,-33.8174658,16,620.253388324331,4400649.9776756,"2016-6-1"
"184 Liverpool Road, Enfield NSW 2136",151.0977821,-33.887232,68,176.781250259607,742032.989069859,"2016-6-1"
"379 Enmore Road, Marrickville NSW 2204",151.167972,-33.9044479,63,387.700493310781,594840.224360526,"2016-6-1"
"128 Barker Street, Randwick NSW 2031",151.2356084,-33.9208814,46,630.307845063175,530130.650657669,"2016-6-1"
"320 Polding Street, Fairfield NSW 2165",150.9469779,-33.8630656,58,627.227025608718,932897.953554273,"2016-6-1"
"45 Spit Road, Mosman NSW 2088",151.2434586,-33.8230576,13,620.253388324331,8657688.33075398,"2016-6-1"
"485 - 487 Smithfield Road, Prairiewood NSW 2176",150.9025867,-33.8711256,45,262.714388240664,2809226.9066453,"2016-6-1"
"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",151.2229186,-33.9102707,50,348.569540730867,814813.143118143,"2016-6-1"
"162 Sunnyholt Rd, Blacktown NSW 2148",150.9151625,-33.7519655,34,160.598220411441,1824820.66430178,"2016-6-1"
"220 Port Hacking Road, Miranda NSW 2228",151.1062757,-34.0280811,25,389.819781858371,2974370.5916272,"2016-6-1"
"61 Brown Road, Bonnyrigg NSW 2177",150.8838647,-33.896933,42,895.297749220347,1868384.46605301,"2016-6-1"
"539 Wilberforce Rd, WILBERFORCE NSW 2756",150.8384028,-33.5630256,7,3118.54270061989,19520456.0272179,"2016-6-1"
"345 Avoca Street, Randwick NSW 2130",151.239829,-33.9253436,42,630.307845063175,NA,"2016-6-1"
"32 Princes Hwy, Arncliffe NSW 2205",151.1521516,-33.9345892,64,51.8859317015358,1436435.62413049,"2016-6-1"
"182 Green Valley Rd, Green Valley NSW 2168",150.8682763,-33.9023921,33,559.390418099479,1652087.54223609,"2016-6-1"
"134-138 New England Hwy, Rutherford NSW 2320",151.5378568,-32.7201409,11,172.006974340693,4065372.221488,"2016-6-1"
"300 New England Highway, Rutherford NSW 2320",151.5251305,-32.7148398,10,940.236856028099,6918911.00007141,"2016-6-1"
"12B Oatley Parade, Oatley NSW 2223",151.0791437,-33.9823281,35,1397.960111698,5208451.33969903,"2016-6-1"
"198 Parramatta Road (Corner Pyrmont Bridge Road), Camperdown NSW 2050",151.1822336,-33.8855798,59,1191.40180871565,2489062.73681486,"2016-6-1"
"192-198 The Kingsway, Woolooware NSW 2230",151.1335659,-34.046334,15,978.512145889408,1346741.64154708,"2016-6-1"
"8 - 10 Crystal Street, Petersham NSW 2049",151.1584302,-33.8887037,64,202.505648403589,609198.543967128,"2016-6-1"
"367 The Kingsway (Corner Willarong Road), Caringbah NSW 2229",151.1203458,-34.0393327,18,801.325897740219,1930585.30908179,"2016-6-1"
"18 Solander Road, Kings Langley NSW 2147",150.9435594,-33.7560684,33,1376.60602048716,4167157.54987818,"2016-6-1"
"327 Eastern Valley Way, Castle Cove NSW 2069",151.2008775,-33.7848737,26,191.809847560503,2101790.80111259,"2016-6-1"
"83 Byamee Street, Dapto NSW 2530",150.7988257,-34.496616,6,599.100468094766,2935236.22676885,"2016-6-1"
"28 Princes Highway, Arncliffe NSW 2205",151.1525355,-33.934248,63,51.8859317015358,1698118.48610544,"2016-6-1"
"99 Railway Street (Corner Frederick Street), Rockdale NSW 2216",151.1356808,-33.9524749,59,764.982489792218,854055.238622822,"2016-6-1"
"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",150.8102247,-33.7446389,22,1400.88637771955,5029919.08411208,"2016-6-1"
"293 West Botany Street (Corner Bestic Street), Rockdale NSW 2216",151.1484667,-33.9499614,51,786.466041104303,1587470.02378029,"2016-6-1"
"Cnr Russell & Terry Street, Albion Park NSW 2527",148.221353,-35.300041,4,270.855974209526,4642729.26389778,"2016-6-1"
"47 Princes Highway, Fairy Meadow NSW 2519",150.8925364,-34.3939969,24,546.740672857994,1324151.42355716,"2016-6-1"
"222 King Georges Rd (Cnr Canarys Rd) (Opn 30/6/16), Lakemba NSW 2195",151.0736108,-33.9336163,64,65.2937330892293,1023136.15047807,"2016-6-1"
"792-794 Canterbury Road Chapel Street, Belmore NSW 2192",151.0872585,-33.925657,78,894.463320354697,1067482.5260309,"2016-6-1"
"736 Princes Highway & President Avenue, Kogarah NSW 2217",151.1375866,-33.9641162,49,105.767237377585,329065.439972878,"2016-6-1"
"291 Rooty Hill Road North, Plumpton NSW 2761",150.8404348,-33.7535721,21,1136.81022518614,4308165.62796612,"2016-6-1"
"261-265 Princes Highway, Bulli NSW 2516",150.9132751,-34.335641,12,145.754643595777,11056146.1548634,"2016-6-1"
"275-277 Princes Highway, Corrimal NSW 2518",150.8960047,-34.3755104,20,47.6882936431145,1910686.62447286,"2016-6-1"
"273 Parramatta Rd, Haberfield NSW 2045",151.1287355,-33.8750322,57,224.204937036261,525335.371320695,"2016-6-1"
"411-417 Clenveland St, Redfern NSW 2016",151.213301,-33.8918474,52,266.65165951601,831887.454770297,"2016-6-1"
"242 Parramatta Road, Homebush NSW 2140",151.0764052,-33.8617091,47,584.495290584174,1970487.83915323,"2016-6-1"
"281 Hawkesbury Rd, Winmalee NSW 2777",150.5997763,-33.6823561,3,2723.1605380634,64960512.3147449,"2016-6-1"
"69 Richmond Road, Blacktown NSW 2148",150.9024452,-33.7638661,37,524.220380512711,1305909.4271065,"2016-6-1"
"69 Hoxton Park Road, Liverpool NSW 2170",150.9107378,-33.9270784,44,438.793736677524,648938.778102607,"2016-6-1"
"651 Princes Highway, Rockdale NSW 2216",151.1377014,-33.9591628,52,453.991329490315,624405.532486528,"2016-6-1"
"948-950 Canterbury Rd, Roselands NSW 2196",151.0780977,-33.9282478,77,682.035393308086,813006.447673559,"2016-6-1"
"20 Burwood Rd, Concord NSW 2137",151.1053364,-33.86754,50,383.983781092384,2198603.79572694,"2016-6-1"
"387 New England Highway, Rutherford NSW 2320",151.5075349,-32.7079834,8,894.233902140429,10750119.8325595,"2016-6-1"
"32-36 Woodpark Rd, Woodpark NSW 2164",150.9633347,-33.8410479,59,672.427868432933,1407672.41178897,"2016-6-1"
"125 Princes Highway & Fowles Road, Dapto NSW 2530",150.8017934,-34.748284,3,1456.35072761854,87318735.8967435,"2016-6-1"
"138-146 Princes Highway, Corrimal NSW 2518",150.8977366,-34.369918,17,598.605381689009,2202856.87902504,"2016-6-1"
"162 - 166 Pioneer Road, Towradgi NSW 2518",150.9064844,-34.3841162,19,272.784536768881,7179654.63424259,"2016-6-1"
"Lot 1 Ben Lomond Road, Minto NSW 2566",150.850265,-34.0322558,23,226.445433612159,10506382.4051089,"2016-6-1"
"575-585 Liverpool Road, Strathfield South NSW 2136",151.073798,-33.8874517,63,103.905794773671,660755.386367857,"2016-6-1"
"45 Georges River Road, Croydon Park NSW 2133",151.1114344,-33.8943808,72,611.030989765553,1314339.93828442,"2016-6-1"
