"Address","Address_geo","lon","lat"
"93-99 Argyle Street, Picton NSW 2571","93-99 Argyle Street, Picton NSW 2571 Australia",150.6115448,-34.1685559
"575-581 Great Western Highway, Faulconbridge NSW 2776","575-581 Great Western Highway, Faulconbridge NSW 2776 Australia",150.5374614,-33.6941786
"277-281 Princes Highway, Carlton NSW 2218","277-281 Princes Highway, Carlton NSW 2218 Australia",151.1272728,-33.9748579
"835 King Georges Road, South Hurstville NSW 2221","835 King Georges Road, South Hurstville NSW 2221 Australia",151.1054985,-33.9785931
"630-634 Liverpool Road, Strathfield South NSW 2136","630-634 Liverpool Road, Strathfield South NSW 2136 Australia",151.0711346,-33.88688
"152-158 Princes Hwy, Dapto NSW 2530","152-158 Princes Hwy, Dapto NSW 2530 Australia",150.7923242,-34.4961776
"88 Victoria Rd (Cnr Buller St), Parramatta NSW 2150","88 Victoria Rd , Parramatta NSW 2150 Australia",151.0153888,-33.8087395
"616-626 Willoughby Rd (Cnr Penkivil St), Willoughby NSW 2068","616-626 Willoughby Rd , Willoughby NSW 2068 Australia",151.1989154,-33.8058962
"2-6 General Holmes Drive, Brighton-Le-Sands NSW 2216","2-6 General Holmes Drive, Brighton-Le-Sands NSW 2216 Australia",151.1575677,-33.9579238
"48-56 Gardeners Road, Kingsford NSW 2032","48-56 Gardeners Road, Kingsford NSW 2032 Australia",151.2257041,-33.9250188
"100 Princes Hwy Cnr Browns Rd, South Nowra NSW 2541","100 Princes Hwy  South Nowra NSW 2541 Australia",150.6029515,-34.9051689
"427 Bungarribee Road, Doonside NSW 2767","427 Bungarribee Road, Doonside NSW 2767 Australia",150.8762699,-33.7729236
"398 Merrylands Rd (Cnr Fowler Rd), Merrylands NSW 2160","398 Merrylands Rd , Merrylands NSW 2160 Australia",150.9775544,-33.8342601
"111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082","111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082 Australia",151.1416419,-33.6155463
"9-11 Roberts Road, Greenacre NSW 2190","9-11 Roberts Road, Greenacre NSW 2190 Australia",151.0667049,-33.8943463
"369-371 Pennant Hills Rd, Pennant Hills NSW 2120","369-371 Pennant Hills Rd, Pennant Hills NSW 2120 Australia",151.073646,-33.7387005
"139 Great Western Highway (Corner Layton Avenue), Blaxland NSW 2774","139 Great Western Highway , Blaxland NSW 2774 Australia",150.6098266,-33.7441113
"157 Penshurst street, Willoughby NSW 2068","157 Penshurst street, Willoughby NSW 2068 Australia",151.1981429,-33.7980338
"43 Panmure Rd (Cnr Windsor Road), Rouse Hill NSW 2155","43 Panmure Rd , Rouse Hill NSW 2155 Australia",150.9163622,-33.6828426
"Mulgoa Road & Wolseley Road, Jamisontown NSW 2750","Mulgoa Road & Wolseley Road, Jamisontown NSW 2750 Australia",150.6543287,-33.806537
"96 Wicks Road, North Ryde NSW 2113","96 Wicks Road, North Ryde NSW 2113 Australia",151.1267945,-33.794141
"612 Forest Road, Penshurst NSW 2222","612 Forest Road, Penshurst NSW 2222 Australia",151.0792275,-33.961504
"22 Stanmore Road (Corner Fotheringham Street), Enmore NSW 2042","22 Stanmore Road , Enmore NSW 2042 Australia",151.1698906,-33.8992721
"231-235 Great North Road, Five Dock NSW 2046","231-235 Great North Road, Five Dock NSW 2046 Australia",151.1300026,-33.8648839
"12 Hawkesbury Valley Way, Windsor NSW 2756","12 Hawkesbury Valley Way, Windsor NSW 2756 Australia",150.8122158,-33.6117931
"286-288 Pennant Hills Rd (Cnr Adderton Rd), Carlingford NSW 2118","286-288 Pennant Hills Rd , Carlingford NSW 2118 Australia",151.0435789,-33.7848985
"118 Coxs Road, North Ryde NSW 2113","118 Coxs Road, North Ryde NSW 2113 Australia",151.1303335,-33.8014883
"Weakleys Dr Cnr Balook Dr, Beresfield North NSW 2322","Weakleys Dr  Beresfield North NSW 2322 Australia",151.6340839,-32.8027696
"2-4 Kippax St, Greystanes NSW 2145","2-4 Kippax St, Greystanes NSW 2145 Australia",150.9379245,-33.8279127
"450 Great Western Hw, Faulconbridge NSW 2776","450 Great Western Hw, Faulconbridge NSW 2776 Australia",150.5478807,-33.6942982
"2140 The Northern Rd, Luddenham NSW 2745","2140 The Northern Rd, Luddenham NSW 2745 Australia",150.6934291,-33.8834438
"162 Maitland Rd, Sandgate NSW 2304","162 Maitland Rd, Sandgate NSW 2304 Australia",151.7061704,-32.8650429
"97-99 Wattle Road, Jannali NSW 2226","97-99 Wattle Road, Jannali NSW 2226 Australia",151.0674171,-34.0167138
"65 Kenyons Road, Merrylands West NSW 2160","65 Kenyons Road, Merrylands West NSW 2160 Australia",150.968495,-33.8367807
"126 Chapel Rd South, Bankstown NSW 2200","126 Chapel Rd South, Bankstown NSW 2200 Australia",151.0298158,-33.9278698
"110 Anzac Parade & Goodwood Street, Kensington NSW 2033","110 Anzac Parade & Goodwood Street, Kensington NSW 2033 Australia",151.2239719,-33.9072534
"238 Pacific Highway, Lindfield NSW 2070","238 Pacific Highway, Lindfield NSW 2070 Australia",151.1690654,-33.7788867
"44 Hume Highway & Knight Street, Lansvale South NSW 2166","44 Hume Highway & Knight Street, Lansvale South NSW 2166 Australia",150.9643816,-33.8929219
"138-142 Princes Highway, ALBION PARK RAIL NSW 2527","138-142 Princes Highway, ALBION PARK RAIL NSW 2527 Australia",150.7935812,-34.5589879
"102 Heathcote Road, Moorebank NSW 2170","102 Heathcote Road, Moorebank NSW 2170 Australia",150.9396459,-33.9382311
"735 George Street, Bligh Park NSW 2756","735 George Street, Bligh Park NSW 2756 Australia",150.7838938,-33.6364679
"494 Pacific Hwy, Killara NSW 2071","494 Pacific Hwy, Killara NSW 2071 Australia",151.1605034,-33.7701345
"534 Guildford Road West (Corner Fowler Road), Guildford West NSW 2161","534 Guildford Road West , Guildford West NSW 2161 Australia",150.9722054,-33.8514558
"307-311 Barrenjoey Road (Corner Seaview Avenue), Newport NSW 2106","307-311 Barrenjoey Road , Newport NSW 2106 Australia",151.3181679,-33.6564017
"162A Spit Road (Corner Mitchell Road), Mosman NSW 2088","162A Spit Road , Mosman NSW 2088 Australia",151.2434109,-33.8174658
"184 Liverpool Road, Enfield NSW 2136","184 Liverpool Road, Enfield NSW 2136 Australia",151.0977821,-33.887232
"379 Enmore Road, Marrickville NSW 2204","379 Enmore Road, Marrickville NSW 2204 Australia",151.167972,-33.9044479
"128 Barker Street, Randwick NSW 2031","128 Barker Street, Randwick NSW 2031 Australia",151.2356084,-33.9208814
"320 Polding Street, Fairfield NSW 2165","320 Polding Street, Fairfield NSW 2165 Australia",150.9469779,-33.8630656
"45 Spit Road, Mosman NSW 2088","45 Spit Road, Mosman NSW 2088 Australia",151.2434586,-33.8230576
"485 - 487 Smithfield Road, Prairiewood NSW 2176","485 - 487 Smithfield Road, Prairiewood NSW 2176 Australia",150.9025867,-33.8711256
"131 Anzac Parade & Todman Avenue, Kensington NSW 2033","131 Anzac Parade & Todman Avenue, Kensington NSW 2033 Australia",151.2229186,-33.9102707
"162 Sunnyholt Rd, Blacktown NSW 2148","162 Sunnyholt Rd, Blacktown NSW 2148 Australia",150.9151625,-33.7519655
"220 Port Hacking Road, Miranda NSW 2228","220 Port Hacking Road, Miranda NSW 2228 Australia",151.1062757,-34.0280811
"61 Brown Road, Bonnyrigg NSW 2177","61 Brown Road, Bonnyrigg NSW 2177 Australia",150.8838647,-33.896933
"539 Wilberforce Rd, WILBERFORCE NSW 2756","539 Wilberforce Rd, WILBERFORCE NSW 2756 Australia",150.8384028,-33.5630256
"345 Avoca Street, Randwick NSW 2130","345 Avoca Street, Randwick NSW 2130 Australia",151.239829,-33.9253436
"32 Princes Hwy, Arncliffe NSW 2205","32 Princes Hwy, Arncliffe NSW 2205 Australia",151.1521516,-33.9345892
"182 Green Valley Rd, Green Valley NSW 2168","182 Green Valley Rd, Green Valley NSW 2168 Australia",150.8682763,-33.9023921
"134-138 New England Hwy, Rutherford NSW 2320","134-138 New England Hwy, Rutherford NSW 2320 Australia",151.5378568,-32.7201409
"300 New England Highway, Rutherford NSW 2320","300 New England Highway, Rutherford NSW 2320 Australia",151.5251305,-32.7148398
"12B Oatley Parade, Oatley NSW 2223","12B Oatley Parade, Oatley NSW 2223 Australia",151.0791437,-33.9823281
"198 Parramatta Road (Corner Pyrmont Bridge Road), Camperdown NSW 2050","198 Parramatta Road , Camperdown NSW 2050 Australia",151.1822336,-33.8855798
"192-198 The Kingsway, Woolooware NSW 2230","192-198 The Kingsway, Woolooware NSW 2230 Australia",151.1335659,-34.046334
"8 - 10 Crystal Street, Petersham NSW 2049","8 - 10 Crystal Street, Petersham NSW 2049 Australia",151.1584302,-33.8887037
"367 The Kingsway (Corner Willarong Road), Caringbah NSW 2229","367 The Kingsway , Caringbah NSW 2229 Australia",151.1203458,-34.0393327
"18 Solander Road, Kings Langley NSW 2147","18 Solander Road, Kings Langley NSW 2147 Australia",150.9435594,-33.7560684
"327 Eastern Valley Way, Castle Cove NSW 2069","327 Eastern Valley Way, Castle Cove NSW 2069 Australia",151.2008775,-33.7848737
"83 Byamee Street, Dapto NSW 2530","83 Byamee Street, Dapto NSW 2530 Australia",150.7988257,-34.496616
"28 Princes Highway, Arncliffe NSW 2205","28 Princes Highway, Arncliffe NSW 2205 Australia",151.1525355,-33.934248
"99 Railway Street (Corner Frederick Street), Rockdale NSW 2216","99 Railway Street , Rockdale NSW 2216 Australia",151.1356808,-33.9524749
"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770","Shop 1, 135-137 Popondetta Road, Emerton NSW 2770 Australia",150.8102247,-33.7446389
"293 West Botany Street (Corner Bestic Street), Rockdale NSW 2216","293 West Botany Street , Rockdale NSW 2216 Australia",151.1484667,-33.9499614
"Cnr Russell & Terry Street, Albion Park NSW 2527","Cnr Russell & Terry Street, Albion Park NSW 2527 Australia",148.221353,-35.300041
"47 Princes Highway, Fairy Meadow NSW 2519","47 Princes Highway, Fairy Meadow NSW 2519 Australia",150.8925364,-34.3939969
"222 King Georges Rd (Cnr Canarys Rd) (Opn 30/6/16), Lakemba NSW 2195","222 King Georges Rd , Lakemba NSW 2195 Australia",151.0736108,-33.9336163
"792-794 Canterbury Road Chapel Street, Belmore NSW 2192","792-794 Canterbury Road Chapel Street, Belmore NSW 2192 Australia",151.0872585,-33.925657
"736 Princes Highway & President Avenue, Kogarah NSW 2217","736 Princes Highway & President Avenue, Kogarah NSW 2217 Australia",151.1375866,-33.9641162
"291 Rooty Hill Road North, Plumpton NSW 2761","291 Rooty Hill Road North, Plumpton NSW 2761 Australia",150.8404348,-33.7535721
"261-265 Princes Highway, Bulli NSW 2516","261-265 Princes Highway, Bulli NSW 2516 Australia",150.9132751,-34.335641
"275-277 Princes Highway, Corrimal NSW 2518","275-277 Princes Highway, Corrimal NSW 2518 Australia",150.8960047,-34.3755104
"273 Parramatta Rd, Haberfield NSW 2045","273 Parramatta Rd, Haberfield NSW 2045 Australia",151.1287355,-33.8750322
"411-417 Clenveland St, Redfern NSW 2016","411-417 Clenveland St, Redfern NSW 2016 Australia",151.213301,-33.8918474
"242 Parramatta Road, Homebush NSW 2140","242 Parramatta Road, Homebush NSW 2140 Australia",151.0764052,-33.8617091
"281 Hawkesbury Rd, Winmalee NSW 2777","281 Hawkesbury Rd, Winmalee NSW 2777 Australia",150.5997763,-33.6823561
"69 Richmond Road, Blacktown NSW 2148","69 Richmond Road, Blacktown NSW 2148 Australia",150.9024452,-33.7638661
"69 Hoxton Park Road, Liverpool NSW 2170","69 Hoxton Park Road, Liverpool NSW 2170 Australia",150.9107378,-33.9270784
"651 Princes Highway, Rockdale NSW 2216","651 Princes Highway, Rockdale NSW 2216 Australia",151.1377014,-33.9591628
"948-950 Canterbury Rd, Roselands NSW 2196","948-950 Canterbury Rd, Roselands NSW 2196 Australia",151.0780977,-33.9282478
"20 Burwood Rd, Concord NSW 2137","20 Burwood Rd, Concord NSW 2137 Australia",151.1053364,-33.86754
"387 New England Highway, Rutherford NSW 2320","387 New England Highway, Rutherford NSW 2320 Australia",151.5075349,-32.7079834
"32-36 Woodpark Rd, Woodpark NSW 2164","32-36 Woodpark Rd, Woodpark NSW 2164 Australia",150.9633347,-33.8410479
"125 Princes Highway & Fowles Road, Dapto NSW 2530","125 Princes Highway & Fowles Road, Dapto NSW 2530 Australia",150.8017934,-34.748284
"138-146 Princes Highway, Corrimal NSW 2518","138-146 Princes Highway, Corrimal NSW 2518 Australia",150.8977366,-34.369918
"162 - 166 Pioneer Road, Towradgi NSW 2518","162 - 166 Pioneer Road, Towradgi NSW 2518 Australia",150.9064844,-34.3841162
"Lot 1 Ben Lomond Road, Minto NSW 2566","Lot 1 Ben Lomond Road, Minto NSW 2566 Australia",150.850265,-34.0322558
"575-585 Liverpool Road, Strathfield South NSW 2136","575-585 Liverpool Road, Strathfield South NSW 2136 Australia",151.073798,-33.8874517
"45 Georges River Road, Croydon Park NSW 2133","45 Georges River Road, Croydon Park NSW 2133 Australia",151.1114344,-33.8943808
"Corner Hoxton Park & Websters Roads, Lurnea NSW 2170","Corner Hoxton Park & Websters Roads, Lurnea NSW 2170 Australia",150.8569347,-33.9270472
"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227","110 Gymea Bay Rd , Gymea NSW 2227 Australia",151.0848847,-34.0373199
"924 Victoria Rd, WEST RYDE NSW 2114","924 Victoria Rd, WEST RYDE NSW 2114 Australia",151.0934931,-33.8109474
"99 Balgownie Road, Balgownie NSW 2519","99 Balgownie Road, Balgownie NSW 2519 Australia",150.880854,-34.3892562
"919 Victoria Road (Corner Hermitage Road), West Ryde NSW 2114","919 Victoria Road , West Ryde NSW 2114 Australia",151.093208,-33.8091796
"326-328 Blaxland Road, Ryde NSW 2112","326-328 Blaxland Road, Ryde NSW 2112 Australia",151.1003356,-33.8025134
"90 Blacktown Road, Blacktown NSW 2148","90 Blacktown Road, Blacktown NSW 2148 Australia",150.9200236,-33.7790132
"274 Georges River Rd, Croydon Park NSW 2233","274 Georges River Rd, Croydon Park NSW 2233 Australia",151.1031893,-33.8968278
"1443 Elizabeth Drive, Kemps Creek NSW 2178","1443 Elizabeth Drive, Kemps Creek NSW 2178 Australia",150.791629,-33.879602
"155 Pennant Hills Rd, Normanhurst NSW 2076","155 Pennant Hills Rd, Normanhurst NSW 2076 Australia",151.0900699,-33.7245245
"22 Charlotte Street, Ashfield NSW 2131","22 Charlotte Street, Ashfield NSW 2131 Australia",151.1256877,-33.886463
"301-305 Hume Highway & Boronia Road, Greenacre NSW 2190","301-305 Hume Highway & Boronia Road, Greenacre NSW 2190 Australia",151.0418969,-33.905108
"896A Woodville Rd, Villawood NSW 2163","896A Woodville Rd, Villawood NSW 2163 Australia",150.9760272,-33.8838909
"119 Towradgi Road, Towradgi NSW 2518","119 Towradgi Road, Towradgi NSW 2518 Australia",150.9035258,-34.3842912
"90-92 Great Western Highway, Medlow Bath NSW 2780","90-92 Great Western Highway, Medlow Bath NSW 2780 Australia",150.2823142,-33.6786016
"Remembrance Driveway, Tahmoor NSW 2790","Remembrance Driveway, Tahmoor NSW 2790 Australia",150.5815751,-34.2344023
"618 Punchbowl Rd, Wiley Park NSW 2195","618 Punchbowl Rd, Wiley Park NSW 2195 Australia",151.0663547,-33.9167729
"1 Meagher Ave (Cnr Malabar Rd) (Repn 9 June'16), Maroubra NSW 2035","1 Meagher Ave , Maroubra NSW 2035 Australia",151.2490398,-33.9512657
"941-953 Burke Road, Waterloo NSW 2147","941-953 Burke Road, Waterloo NSW 2147 Australia",151.2082286,-33.9019095
"67-69 Hawkesbury Rd, Westmead NSW 2145","67-69 Hawkesbury Rd, Westmead NSW 2145 Australia",150.98571,-33.8133464
"1465-1467 Elizabeth Drive, Kemps Creek NSW 2178","1465-1467 Elizabeth Drive, Kemps Creek NSW 2178 Australia",150.7889329,-33.8792121
"522 Smithfield Road, Prairiewood NSW 2176","522 Smithfield Road, Prairiewood NSW 2176 Australia",150.9000775,-33.8722342
"515 Bunnerong Road, Matraville NSW 2036","515 Bunnerong Road, Matraville NSW 2036 Australia",151.231733,-33.9594188
"38 John St, The Oaks NSW 2570","38 John St, The Oaks NSW 2570 Australia",150.5704336,-34.0801266
"42 Lawrence Hargrave, Austinmer NSW 2515","42 Lawrence Hargrave, Austinmer NSW 2515 Australia",150.9388366,-34.3004516
"67 Old Bathurst Road, East Blaxland NSW 2774","67 Old Bathurst Road, East Blaxland NSW 2774 Australia",150.6224825,-33.7460178
"862 Hume Highway, Bass Hill NSW 2197","862 Hume Highway, Bass Hill NSW 2197 Australia",150.9990874,-33.9010513
"965-969 Pacific Highway (Corner Waratah Road), Berowra NSW 2081","965-969 Pacific Highway , Berowra NSW 2081 Australia",151.1479171,-33.6267315
"178-184 Victoria Road (Corner Moodie Street), Rozelle NSW 2039","178-184 Victoria Road , Rozelle NSW 2039 Australia",151.1680926,-33.8630048
"464 Cabramatta Road West, Mount Pritchard NSW 2170","464 Cabramatta Road West, Mount Pritchard NSW 2170 Australia",150.9129072,-33.8973575
"203 Burns Bay Road, Lane Cove NSW 2066","203 Burns Bay Road, Lane Cove NSW 2066 Australia",151.1543132,-33.8145745
"55 Garfield Road, Riverstone NSW 2765","55 Garfield Road, Riverstone NSW 2765 Australia",150.8636981,-33.6779255
"1-3 East Parade, Sutherland NSW 2232","1-3 East Parade, Sutherland NSW 2232 Australia",151.0575,-34.0301306
"439 Princes Highway (Corner Massey Street), Carlton NSW 2218","439 Princes Highway , Carlton NSW 2218 Australia",151.1191584,-33.9805275
"474 Forest Road, Bexley NSW 2207","474 Forest Road, Bexley NSW 2207 Australia",151.1251976,-33.9515238
"400 Parramatta Road, Burwood NSW 2134","400 Parramatta Road, Burwood NSW 2134 Australia",151.1014103,-33.8686616
"987 Hume Highway, Lansdowne NSW 2163","987 Hume Highway, Lansdowne NSW 2163 Australia",150.9708735,-33.8892764
"21 Abbott St, Gunnedah NSW 2380","21 Abbott St, Gunnedah NSW 2380 Australia",150.2561852,-30.9802089
"295 Forrest Road, Bexley NSW 2207","295 Forrest Road, Bexley NSW 2207 Australia",151.1283492,-33.9444759
"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134","Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134 Australia",150.9992393,-33.8175275
"519 Hume Highway & Corner William Street, Yagoona NSW 2199","519 Hume Highway & Corner William Street, Yagoona NSW 2199 Australia",150.9711015,-33.888798
"64 Orange Grove Road, Warwick Farm NSW 2170","64 Orange Grove Road, Warwick Farm NSW 2170 Australia",150.9193777,-33.9125354
"134 Seven Hills Rd, Baulkham Hills NSW 2153","134 Seven Hills Rd, Baulkham Hills NSW 2153 Australia",150.9739384,-33.7616234
"107 King Georges Rd, Wiley Park NSW 2195","107 King Georges Rd, Wiley Park NSW 2195 Australia",151.0692475,-33.9250878
"90 Joseph St, Cabramatta West NSW 2166","90 Joseph St, Cabramatta West NSW 2166 Australia",150.9200005,-33.8983056
"36 -38 Lanecove Road, Ryde NSW 2112","36 -38 Lanecove Road, Ryde NSW 2112 Australia",151.1086039,-33.8075114
"Lot 4 Tumbi Creek Rd, Berkeley Vale NSW 2261","Lot 4 Tumbi Creek Rd, Berkeley Vale NSW 2261 Australia",151.4448991,-33.3612751
"500 Willoughby Rd, Willoughby NSW 2068","500 Willoughby Rd, Willoughby NSW 2068 Australia",151.1993355,-33.8101607
"7-9 Northwood Road, Northwood NSW 2066","7-9 Northwood Road, Northwood NSW 2066 Australia",151.1725822,-33.824501
"12 Gallipoli St, St Marys NSW 2760","12 Gallipoli St, St Marys NSW 2760 Australia",150.7711334,-33.781325
"596 Princes Highway, Kirrawee NSW 2232","596 Princes Highway, Kirrawee NSW 2232 Australia",151.0711519,-34.0322988
"3 Bridge St, Tumbarumba NSW 2653","3 Bridge St, Tumbarumba NSW 2653 Australia",148.0094616,-35.7769976
"45 Rookwood road, Yagoona South NSW 2199","45 Rookwood road, Yagoona South NSW 2199 Australia",151.0371784,-33.9018769
"760 Kingswat, Gymea NSW 2227","760 Kingswat, Gymea NSW 2227 Australia",151.085142,-34.0328976
"104-106 Elizabeth Drive,, Liverpool NSW 2170","104-106 Elizabeth Drive,, Liverpool NSW 2170 Australia",150.9132597,-33.91841
"899 Victoria Road, West Ryde NSW 2114","899 Victoria Road, West Ryde NSW 2114 Australia",151.0942038,-33.8102702
"165 Parramatta Rd, Haberfield NSW 2045","165 Parramatta Rd, Haberfield NSW 2045 Australia",151.1345345,-33.8836487
"91 Glossop St, North St Marys NSW 2760","91 Glossop St, North St Marys NSW 2760 Australia",150.7807238,-33.7609528
"100 Rookwood Road, Yagoona NSW 2199","100 Rookwood Road, Yagoona NSW 2199 Australia",151.0369024,-33.8992697
"10, Northwood Road, Northwood NSW 2066","10, Northwood Road, Northwood NSW 2066 Australia",151.1725756,-33.8235303
"569 Great Western Highway, Werrington NSW 2747","569 Great Western Highway, Werrington NSW 2747 Australia",150.7583828,-33.7680844
"450 Quakers Hill Pkw, Quakers Hill NSW 2763","450 Quakers Hill Pkw, Quakers Hill NSW 2763 Australia",150.9023622,-33.729993
