"Record ID","Catalog Number","Match Taxon Concept GUID","Scientific Name","Vernacular Name","Matched Scientific Name","Taxon Rank - matched","Vernacular Name - matched","Kingdom - matched","Phylum - matched","Class - matched","Order - matched","Family - matched","Genus - matched","Species - matched","Subspecies - matched","Institution Code","Collection Code","locality","Latitude - original","Longitude - original","geodetic Datum","Latitude - processed","Longitude - processed","Coordinate Uncertainty in Metres - parsed","Country - parsed","Collector","Year - parsed","Month - parsed","Event Date - parsed","Basis Of Record - original","Basis Of Record - processed","Sex","Taxon identification issue","Location Quality","Data Resource ID","Remoteness index","Distance - to coast","Occurrence status assumed to be present","Country inferred from coordinates","First of the month","Geodetic datum assumed WGS84","Name not recognised"
"332c8c07-0889-4a16-8515-643c284ecd0f","","","","","","","","","","","","","","","","","","262 Maitland Rd (Pacific Highway), Islington NSW 2296","-32.9102266","151.7455596","","-32.9102266","151.7455596","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.03162277","true","true","true","true","true"
"333e37b1-e90a-4d2c-9919-5cdca7e059f9","","","","","","","","","","","","","","","","","","400 Parramatta Road, Burwood NSW 2134","-33.8686616","151.1014103","","-33.8686616","151.1014103","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.1029563","true","true","true","true","true"
"333f70c4-4b9c-4347-affd-6919ed25f0fb","","","","","","","","","","","","","","","","","","1 Blende St, Broken Hill NSW 2880","-31.964128","141.4533598","","-31.964128","141.4533598","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","3.23","3.595622","true","true","true","true","true"
"33509fb8-7f78-4dbc-b222-2cce08ef3304","","","","","","","","","","","","","","","","","","Lot 1 Cowpasture Rd, Hoxton Park NSW 2171","-33.9253933","150.8481754","","-33.9253933","150.8481754","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.02247917","0.2912044","true","true","true","true","true"
"335dafa6-9cee-4193-a4e7-bc696a5a1e13","","","","","","","","","","","","","","","","","","53 Gregory Cres, Lake Albert NSW 2650","-35.1667337","147.3821687","","-35.1667337","147.3821687","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.03","2.776058","true","true","true","true","true"
"3377cf81-fb8f-4363-ac7a-b33f6e8716d9","","","","","","","","","","","","","","","","","","82-86 Hamilton Road, Fairfield NSW 2165","-33.8729033","150.9499226","","-33.8729033","150.9499226","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.222036","true","true","true","true","true"
"337efbe5-9e8f-414e-b4e5-f74dab9da49d","","","","","","","","","","","","","","","","","","85 Bathurst Street, Pitt Town NSW 2756","-33.5855912","150.8584407","","-33.5855912","150.8584407","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.31037945","0.400125","true","true","true","true","true"
"33c04ed2-2199-4ee9-986f-9125aa10ffcf","","","","","","","","","","","","","","","","","","34-38 Peisley Street, Orange NSW 2800","-33.2952907","149.1017798","","-33.2952907","149.1017798","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.17","2.086336","true","true","true","true","true"
"33fc3889-0f04-4b22-ab4d-21bb74fd9e17","","","","","","","","","","","","","","","","","","41 Minmi Rd, WALLSEND NSW 2287","-32.8896321","151.661895","","-32.8896321","151.661895","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.1063015","true","true","true","true","true"
"3400e0c7-500c-4059-b46d-8c2e21183040","","","","","","","","","","","","","","","","","","144 Parramatta Rd, GRANVILLE NSW 2142","-33.830508","151.011088","","-33.830508","151.011088","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.1843909","true","true","true","true","true"
"341ca61b-2341-46e3-a14c-0454f305bf0a","","","","","","","","","","","","","","","","","","104 George Gibson Dr, Coopernook NSW 2426","-31.8255143","152.6127061","","-31.8255143","152.6127061","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.9968293","0.08485281","true","true","true","true","true"
"342288fb-11c3-47cc-9ca5-2f843ebbb950","","","","","","","","","","","","","","","","","","1563 Wisemanferry Rd, Maroota NSW 2756","-33.472207","150.9748203","","-33.472207","150.9748203","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.9381841","0.2941088","true","true","true","true","true"
"347b3111-2f7f-4224-a706-9f21c305fe23","","","","","","","","","","","","","","","","","","255-257 Stewart Street, Bathurst NSW 2795","-33.4173441","149.5692134","","-33.4173441","149.5692134","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.79","1.630828","true","true","true","true","true"
"34bd1050-08da-4035-aa2c-a812ee96977f","","","","","","","","","","","","","","","","","","50 Moulamein Rd, Barham NSW 2732","-35.6201119","144.1318044","","-35.6201119","144.1318044","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","3.1180282","2.34983","true","true","true","true","true"
"34c406eb-3697-46aa-9b3a-7e6d8f7bf98a","","","","","","","","","","","","","","","","","","Cnr The Horsley Dr & Mcilwraith St, Wetherill Park NSW 2164","-33.852561","150.8903699","","-33.852561","150.8903699","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.2745906","true","true","true","true","true"
"34ce5849-a474-414e-afbc-6ea62e222deb","","","","","","","","","","","","","","","","","","188-190 Pennant Hills Rd, Thornleigh NSW 2120","-33.7250345","151.0850239","","-33.7250345","151.0850239","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.2012461","true","true","true","true","true"
"34ffaa73-3215-4ab6-b150-08bf4a8ce310","","","","","","","","","","","","","","","","","","2 Gidley St, Molong NSW 2866","-33.0902639","148.8695806","","-33.0902639","148.8695806","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","2.0159552","2.39416","true","true","true","true","true"
"355c334a-7998-4807-be66-13955d599181","","","","","","","","","","","","","","","","","","272 Princes Highway, Bomaderry NSW 2541","-34.8405552","150.5951316","","-34.8405552","150.5951316","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.47051477","0.1513275","true","true","true","true","true"
"3597565e-f48c-4fa9-85f4-769a1407f640","","","","","","","","","","","","","","","","","","153 Princes Highway, Ulladulla NSW 2539","-35.3628828","150.4727191","","-35.3628828","150.4727191","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.35","0.0","true","true","true","true","true"
"35bd798e-26fc-4c8d-8755-efeec6b3c857","","","","","","","","","","","","","","","","","","247 Banks Drive (Cnr Mamre Rd), St Clair NSW 2759","-33.7882833","150.7715784","","-33.7882833","150.7715784","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.4134005","true","true","true","true","true"
"35d2973b-b10e-4f02-9bc2-36ecca69d718","","","","","","","","","","","","","","","","","","65  Greenbah Road, Moree NSW 2400","-29.4614208","149.8230252","","-29.4614208","149.8230252","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","4.23","3.365145","true","true","true","true","true"
"361f7858-6c8d-494d-b458-aabff5b9bb8f","","","","","","","","","","","","","","","","","","1403 Princes Hwy, Heathcote NSW 2233","-34.0905951","151.0037378","","-34.0905951","151.0037378","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.020148417","0.09433981","true","true","true","true","true"
"365c19af-e360-4bbd-995f-fd5647d96607","","","","","","","","","","","","","","","","","","795 Luxford Road (Corner Buckwell Drive), Hassall Grove NSW 2761","-33.7353279","150.8366605","","-33.7353279","150.8366605","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.06331455","0.3883297","true","true","true","true","true"
"366218ae-b163-4b66-90b4-66d370eae630","","","","","","","","","","","","","","","","","","101 Mooney St, Telegraph Point NSW 2441","-31.3406978","152.7926649","","-31.3406978","152.7926649","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","2.921959","0.13","true","true","true","true","true"
"366e218c-41bc-4c15-8254-ae2648bf404e","","","","","","","","","","","","","","","","","","1 Forbes Street, Cargo NSW 2800","-33.4236639","148.8072309","","-33.4236639","148.8072309","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","2.47","2.299239","true","true","true","true","true"
"36716fd6-1286-4ed4-bb83-26b4c6a3aad3","","","","","","","","","","","","","","","","","","33351 Newell Highway, Boggabilla NSW 2409","-28.6068856","150.3546882","","-28.6068856","150.3546882","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","3.5470672","3.005678","true","true","true","true","true"
"3673eedf-0ff7-49fb-9130-bc2489e3fc3a","","","","","","","","","","","","","","","","","","155 Pennant Hills Rd, Normanhurst NSW 2076","-33.7245245","151.0900699","","-33.7245245","151.0900699","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.1923538","true","true","true","true","true"
"36d8d154-8a3d-411f-ac68-d28f96fd0fc2","","","","","","","","","","","","","","","","","","113 Parry Street, Newcastle West NSW 2302","-32.9255093","151.755791","","-32.9255093","151.755791","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.02","true","true","true","true","true"
"3719e93a-0e5f-4ba9-b2a6-224bea8c6447","","","","","","","","","","","","","","","","","","14 Abbott Street, Gunnedah NSW 2380","-30.9803961","150.2549653","","-30.9803961","150.2549653","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","2.5555394","2.411327","true","true","true","true","true"
"373a6892-208f-4a41-9391-e3ad58e93ce0","","","","","","","","","","","","","","","","","","760 Kingswat, Gymea NSW 2227","-34.0328976","151.085142","","-34.0328976","151.085142","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.04472136","true","true","true","true","true"
"3764cef8-e0f4-4b32-a514-10240e17925c","","","","","","","","","","","","","","","","","","93 Princes Hwy, Bodalla NSW 2545","-36.0885671","150.0504989","","-36.0885671","150.0504989","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","3.0021172","0.07615773","true","true","true","true","true"
"378ae787-6fd5-4052-94b1-44780ee7cfe7","","","","","","","","","","","","","","","","","","34 Wharf St (Cnr Frances St), Tweed Heads NSW 2485","-28.1732793","153.5432378","","-28.1732793","153.5432378","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","","0.01","true","true","true","true","true"
"3795d626-906c-46b7-b017-7f2d87ccb130","","","","","","","","","","","","","","","","","","164 Warrimoo Avenue, St Ives Chase NSW 2075","-33.710941","151.1599269","","-33.710941","151.1599269","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.14","true","true","true","true","true"
"379c84f6-ba27-4b99-8155-428268dc5470","","","","","","","","","","","","","","","","","","Briscoe Street, Tibooburra NSW 2880","-29.4292031","142.0106803","","-29.4292031","142.0106803","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","16.36009","5.238024","true","true","true","true","true"
"37a61508-43bd-4d85-b482-dd9a7f8484d9","","","","","","","","","","","","","","","","","","16 Marine Parade, Stuarts point NSW 2441","-30.8209487","152.9936341","","-30.8209487","152.9936341","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","3.33","0.01","true","true","true","true","true"
"37c80fb3-dfd7-4a95-85df-9bccc8e190f4","","","","","","","","","","","","","","","","","","515 Young Street, Albury NSW 2640","-36.0807288","146.9233124","","-36.0807288","146.9233124","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.67","2.055067","true","true","true","true","true"
"37ee534d-3ab6-4359-9361-b8444bf76255","","","","","","","","","","","","","","","","","","Lot 2 Lake Entrance Road, Oak Flats NSW 2529","-34.5707071","150.8225386","","-34.5707071","150.8225386","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.11","0.05","true","true","true","true","true"
"380cb1dc-0f63-46ce-b6c7-174244095fa0","","","","","","","","","","","","","","","","","","2-4 Banyette Street (Cnr Station St), Bowral NSW 2576","-34.4811256","150.4154727","","-34.4811256","150.4154727","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.6","0.4617358","true","true","true","true","true"
"383f9b8d-94d8-49ce-b464-cd3c172b0e24","","","","","","","","","","","","","","","","","","Weakleys Dr Cnr Balook Dr, Beresfield North NSW 2322","-32.8027696","151.6340839","","-32.8027696","151.6340839","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.05","0.1788854","true","true","true","true","true"
"3859a7ad-1970-4492-9c07-ce30a3d9d439","","","","","","","","","","","","","","","","","","1642 The Horsley Dr, Horsley Park NSW 2164","-33.843808","150.8638141","","-33.843808","150.8638141","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.16312785","0.3052867","true","true","true","true","true"
"3862b2d5-8241-42fe-a688-66839d9913db","","","","","","","","","","","","","","","","","","13 Southy Street, Jerilderie NSW 2716","-35.3607297","145.7190266","","-35.3607297","145.7190266","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","4.0972385","2.599769","true","true","true","true","true"
"387b40e5-2d85-42bb-b9b3-370a5c87767d","","","","","","","","","","","","","","","","","","31 Yenda Place, Yenda NSW 2680","-34.2503832","146.1965241","","-34.2503832","146.1965241","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","3.274187","3.804694","true","true","true","true","true"
"38974327-69f5-4561-acdd-5b72b5a12116","","","","","","","","","","","","","","","","","","47 Nolan Street (Corner Northcliffe Road), Berkeley NSW 2506","-34.4768598","150.8394134","","-34.4768598","150.8394134","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.11","0.05830952","true","true","true","true","true"
"38a34092-6a59-406f-92cc-0cabbd6107ea","","","","","","","","","","","","","","","","","","Onyx St Cnr Morilla St, Lightning Ridge NSW 2834","-29.4283109","147.973884","","-29.4283109","147.973884","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","9.074118","5.153882","true","true","true","true","true"
"38b97985-2326-4f05-a0a7-6898125ca8ee","","","","","","","","","","","","","","","","","","32 Princes Hwy, Arncliffe NSW 2205","-33.9345892","151.1521516","","-33.9345892","151.1521516","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.02","true","true","true","true","true"
"38e8d5ae-6a34-44c5-af1e-60f1c561b0d3","","","","","","","","","","","","","","","","","","Corner Shellharbour & Wattle Roads, Shellharbour NSW 2529","-34.578892","150.8687693","","-34.578892","150.8687693","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","","0.01","true","true","true","true","true"
"38fb3cf4-9b88-4b7b-810f-1c066f6ccae0","","","","","","","","","","","","","","","","","","185 Pitt Street (Cnr O'Neil St), Merrylands NSW 2160","-33.8340497","150.9917832","","-33.8340497","150.9917832","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.2","true","true","true","true","true"
"38ff0775-5669-42b0-8adc-5df231717c27","","","","","","","","","","","","","","","","","","111 Bridge Street, Uralla NSW 2358","-30.647136","151.492601","","-30.647136","151.492601","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","2.31","1.491207","true","true","true","true","true"
"3904209d-cc9c-489c-977a-8ae504ea7c47","","","","","","","","","","","","","","","","","","42- 50 Sydney Street, Muswellbrook NSW 2333","-32.2686268","150.8867393","","-32.2686268","150.8867393","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.4119883","1.101136","true","true","true","true","true"
"39143074-3c39-41b4-a5df-311cb621d81d","","","","","","","","","","","","","","","","","","155 The Entrance Rd, Erina NSW 2250","-33.4382424","151.3793547","","-33.4382424","151.3793547","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.1","0.06324555","true","true","true","true","true"
"391b619d-d48a-48c3-96e3-174c6f3c4bc6","","","","","","","","","","","","","","","","","","602-606 Great Western Hwy, Pendle Hill NSW 2145","-33.8083237","150.942036","","-33.8083237","150.942036","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.2580698","true","true","true","true","true"
"398c2e53-3e35-40d9-8180-21a1ba036dd7","","","","","","","","","","","","","","","","","","82-86 Anson St, Bourke NSW 2840","-30.0950068","145.9414399","","-30.0950068","145.9414399","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","10.44","6.343264","true","true","true","true","true"
"39aafb6d-901e-4426-866f-f29fdde9d6d8","","","","","","","","","","","","","","","","","","Goobarabah Ave Cnr Gorokan Drive, Lake Haven NSW 2263","-33.2439954","151.5081561","","-33.2439954","151.5081561","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.1","0.06","true","true","true","true","true"
"39f36830-55e0-4d7a-b506-db0873d32a45","","","","","","","","","","","","","","","","","","1004 Botany Rd., Mascot NSW 2020","-33.9327122","151.1936435","","-33.9327122","151.1936435","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.02","true","true","true","true","true"
"39f3fab6-897f-4920-a2d4-84c5f8902e31","","","","","","","","","","","","","","","","","","Princes Hwy Cnr Deering St, Ulladulla NSW 2539","-35.3580202","150.4741047","","-35.3580202","150.4741047","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.35","0.01","true","true","true","true","true"
"3a3b79b7-0dea-4db1-b36b-eabdf3038c2e","","","","","","","","","","","","","","","","","","709 Cabramatta Road, Bonnyrigg NSW 2177","-33.8930954","150.8923798","","-33.8930954","150.8923798","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.254951","true","true","true","true","true"
"3a3f1963-a3c1-4fd5-8ce9-bbab216e4fb5","","","","","","","","","","","","","","","","","","190 Peel Street, Tamworth NSW 2340","-31.0852325","150.9251793","","-31.0852325","150.9251793","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.67","1.872966","true","true","true","true","true"
"3aa3f514-d7d0-4159-a5f7-5a86ec233bc2","","","","","","","","","","","","","","","","","","76-78 Shirley Street, Byron Bay NSW 2481","-28.6400101","153.6034257","","-28.6400101","153.6034257","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","","0.02","true","true","true","true","true"
"3ab8a538-eb25-4d9c-8532-43899791788f","","","","","","","","","","","","","","","","","","118 Coxs Road, North Ryde NSW 2113","-33.8014883","151.1303335","","-33.8014883","151.1303335","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.130384","true","true","true","true","true"
"3abc51bc-ac5d-41cc-b813-b127afe12206","","","","","","","","","","","","","","","","","","199 Anderson Drive, Beresfield NSW 2322","-32.8027151","151.6514073","","-32.8027151","151.6514073","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.05","0.1612452","true","true","true","true","true"
"3ac3ea32-9ad4-4bac-acf0-5ce434996886","","","","","","","","","","","","","","","","","","102 Hooke St, Dungog NSW 2420","-32.3981953","151.7485137","","-32.3981953","151.7485137","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.3618706","0.3612478","true","true","true","true","true"
"3ace4e50-3287-4bcb-8f98-2fe2eb97a2c8","","","","","","","","","","","","","","","","","","26 Inverell Street, Delungra NSW 2403","-29.6528615","150.8271044","","-29.6528615","150.8271044","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","4.22","2.357223","true","true","true","true","true"
"3ae33614-7e04-4e29-8635-31e76f98e4fd","","","","","","","","","","","","","","","","","","Mid Western Hwy & Nicholson Lane, Wyalong NSW 2671","-33.9221846","147.2006745","","-33.9221846","147.2006745","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","4.21","3.484853","true","true","true","true","true"
"3b10389c-ef9a-4c3a-97c3-1efc8577e035","","","","","","","","","","","","","","","","","","1 Morilla Street, LIGHTNING RIDGE NSW 2834","-29.4292557","147.9748365","","-29.4292557","147.9748365","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","9.07397","5.153882","true","true","true","true","true"
"3b3cd6ca-837f-4455-aa4f-7bbdae5b3f83","","","","","","","","","","","","","","","","","","Corner Quondola Street & Bullara Street, Pambula NSW 2549","-36.9304569","149.8735881","","-36.9304569","149.8735881","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","4.47","0.03","true","true","true","true","true"
"3b603d4e-30de-4dd4-9c2a-7ff6ae0f522f","","","","","","","","","","","","","","","","","","431 The Entrance Rd, Long Jetty NSW 2261","-33.3601584","151.4827508","","-33.3601584","151.4827508","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","","0.01","true","true","true","true","true"
"3b6c7cb2-5491-4951-b0d7-0c889492e6e8","","","","","","","","","","","","","","","","","","625 Pittwater Road, Dee Why NSW 2099","-33.7557896","151.282715","","-33.7557896","151.282715","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.01414214","true","true","true","true","true"
"3b7e6546-53aa-48bc-8391-2109d1d62303","","","","","","","","","","","","","","","","","","143 Kildare Road, Blacktown NSW 2148","-33.768417","150.8915565","","-33.768417","150.8915565","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.3220248","true","true","true","true","true"
"3b7f6182-ee15-4b77-ab4c-ee2b2fb5adb2","","","","","","","","","","","","","","","","","","11 Kirribilli Avenue, Coomba Park NSW 2428","-32.2364687","152.4741013","","-32.2364687","152.4741013","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","2.9438193","0.06324555","true","true","true","true","true"
"3b98ccce-9583-4495-88fb-879565832705","","","","","","","","","","","","","","","","","","281 New Canterbury Rd, Lewisham NSW 2049","-33.8985445","151.1456662","","-33.8985445","151.1456662","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.06082762","true","true","true","true","true"
"3b98d20f-1d80-4e3d-b7fc-c1b06789041a","","","","","","","","","","","","","","","","","","71 Minjungbal Dr, Tweed Heads South NSW 2486","-28.1946654","153.542089","","-28.1946654","153.542089","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.02236068","true","true","true","true","true"
"3bac0713-f9e2-4abe-a9ec-e1815c6c6c56","","","","","","","","","","","","","","","","","","42 Sharp Street, Cooma NSW 2630","-36.2327012","149.1317408","","-36.2327012","149.1317408","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.34","0.9436631","true","true","true","true","true"
"3bd27a48-bf22-48eb-ae42-6d9954218f42","","","","","","","","","","","","","","","","","","198 Hill End Road, Doonside NSW 2767","-33.7472166","150.8722438","","-33.7472166","150.8722438","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.35","true","true","true","true","true"
"3bee3d91-cb6b-4c90-947d-91b2101709ab","","","","","","","","","","","","","","","","","","6,Doyle Rd, Revesby NSW 2210","-33.9458271","151.0186906","","-33.9458271","151.0186906","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.1252996","true","true","true","true","true"
"3bfd87ec-d9fb-4dcb-abc2-9926c74a9130","","","","","","","","","","","","","","","","","","66 Oxford St, Gateshead NSW 2290","-32.9783366","151.6835265","","-32.9783366","151.6835265","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.05","true","true","true","true","true"
"3c3c6e09-a8b4-4710-a358-a872867bd89d","","","","","","","","","","","","","","","","","","197 Princes Hwy, Ulladulla NSW 2539","-35.3661842","150.4711849","","-35.3661842","150.4711849","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.35","0.0","true","true","true","true","true"
"3c968aad-635f-4c01-8df0-04aca08fe57c","","","","","","","","","","","","","","","","","","132 Maitland Road, Mayfield NSW 2304","-32.9017846","151.7419818","","-32.9017846","151.7419818","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.04123105","true","true","true","true","true"
"3c9d2843-2ed9-430d-bad9-b845585449a2","","","","","","","","","","","","","","","","","","35-37 Williwa St, PORTLAND NSW 2847","-33.3531737","149.9800464","","-33.3531737","149.9800464","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.1769177","1.287245","true","true","true","true","true"
"3cb5ad29-415e-4cea-996f-da1a439fe657","","","","","","","","","","","","","","","","","","270 Gipps Rd, KEIRAVILLE NSW 2500","-34.4147183","150.8751349","","-34.4147183","150.8751349","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.11","0.03","true","true","true","true","true"
"3cd30470-bb03-47f1-b4e5-5e2bfb52c2aa","","","","","","","","","","","","","","","","","","65 Bowral Rd, Mittagong NSW 2575","-34.4525","150.4383185","","-34.4525","150.4383185","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.58","0.4455334","true","true","true","true","true"
"3d0cf5f2-3447-4e79-acc4-58566ebe2f40","","","","","","","","","","","","","","","","","","396-404 Forest Road, Hurstville NSW 2220","-33.9648828","151.0990431","","-33.9648828","151.0990431","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.05","true","true","true","true","true"
"3d324e62-6c02-4992-a8e7-715088afc716","","","","","","","","","","","","","","","","","","142 Marsh St Cnr Barney St, Armidale NSW 2350","-30.5168864","151.6676611","","-30.5168864","151.6676611","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","2.13","1.333604","true","true","true","true","true"
"3d58b685-b60b-490b-b6a7-bb8433ac5cd4","","","","","","","","","","","","","","","","","","85 Muldoon Street, Taree NSW 2430","-31.8974702","152.4506035","","-31.8974702","152.4506035","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.62","0.1486607","true","true","true","true","true"
"3d75383a-2b27-43bf-bbac-db2007b3ac6b","","","","","","","","","","","","","","","","","","Northgate Ctr 224 Princess Hway, Fairy Meadow NSW 2519","-34.4034237","150.891736","","-34.4034237","150.891736","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.11","0.01","true","true","true","true","true"
"3dd6f951-2add-4cc0-a433-05b71eaa53e9","","","","","","","","","","","","","","","","","","19 ? 30 Kelly St., Scone NSW 2337","-32.0399054","150.8653335","","-32.0399054","150.8653335","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","2.03771","1.259921","true","true","true","true","true"
"3de02c0d-7ab6-402d-b7cc-3deda42f77ac","","","","","","","","","","","","","","","","","","23-29 Isabella Street, Wingham NSW 2429","-31.869001","152.376828","","-31.869001","152.376828","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.9135404","0.2302173","true","true","true","true","true"
"3de6d8f3-e4af-4180-a8ed-23615cf132aa","","","","","","","","","","","","","","","","","","670 New Canterbury Road (Corner Melford Street), Hurlstone Park NSW 2193","-33.905045","151.1300447","","-33.905045","151.1300447","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.05385165","true","true","true","true","true"
"3de99c9f-001c-4525-90da-af6a8fe592a1","","","","","","","","","","","","","","","","","","521 Carrington Road, LONDONDERRY NSW 2753","-33.6450867","150.736231","","-33.6450867","150.736231","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.15363073","0.5220153","true","true","true","true","true"
"3e17edea-9f04-4a47-9945-5c795f5ac025","","","","","","","","","","","","","","","","","","208 Byron Street, Inverell NSW 2360","-29.77059","151.115441","","-29.77059","151.115441","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","3.04","2.043624","true","true","true","true","true"
"3e1af4e2-588b-40a7-8733-d0a48708e944","","","","","","","","","","","","","","","","","","20 Waratah Street, Bendalong NSW 2539","-35.246506","150.5317491","","-35.246506","150.5317491","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","2.04168","0.01","true","true","true","true","true"
"3e4a5fd5-77c0-440f-be18-61eda9941939","","","","","","","","","","","","","","","","","","101 MacQueen St, ABERDEEN NSW 2336","-32.1655489","150.890983","","-32.1655489","150.890983","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","1.62","1.152562","true","true","true","true","true"
"3e848bc6-10bd-484e-9c56-1a5f66986797","","","","","","","","","","","","","","","","","","940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099","-33.7491481","151.2901723","","-33.7491481","151.2901723","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.01","true","true","true","true","true"
"3e9bd755-e704-4b0c-b022-03d9cb4cf013","","","","","","","","","","","","","","","","","","66 Captain Cook Drive, Caringbah NSW 2229","-34.0327784","151.123995","","-34.0327784","151.123995","","Australia","","2016","06","2016-06-01","","","","","true","drt16110","0.0","0.02","true","true","true","true","true"
